Course,COVID Impact,First Generation,Gender,Race/Ethnicity,Grade,Semester
Chem1,impacted,N,Female,White,W,2020_Fall
Chem1,impacted,N,Female,White,A-,2020_Fall
Chem1,impacted,N,Female,White,C+,2020_Fall
Chem1,impacted,N,Female,White,C,2020_Fall
Chem1,impacted,N,Female,White,B-,2020_Fall
Chem1,impacted,N,Female,White,B,2020_Fall
Chem1,impacted,N,Female,White,B,2020_Fall
Chem1,impacted,N,Female,White,B+,2020_Fall
Chem1,impacted,N,Female,White,F,2020_Fall
Chem1,impacted,N,Female,White,C+,2020_Fall
Chem1,impacted,N,Female,White,F,2020_Fall
Chem1,impacted,N,Female,White,A+,2020_Fall
Chem1,impacted,N,Female,White,B-,2020_Fall
Chem1,impacted,N,Female,White,D-,2020_Fall
Chem1,impacted,N,Female,White,B+,2020_Fall
Chem1,impacted,N,Female,White,A-,2020_Fall
Chem1,impacted,N,Female,White,A,2020_Fall
Chem1,impacted,N,Female,White,A-,2020_Fall
Chem1,impacted,N,Female,White,B,2020_Fall
Chem1,impacted,N,Female,White,A-,2020_Fall
Chem1,impacted,N,Female,White,B-,2020_Fall
Chem1,impacted,N,Female,White,A+,2020_Fall
Chem1,impacted,N,Female,White,B,2020_Fall
Chem1,impacted,N,Female,White,B-,2020_Fall
Chem1,impacted,N,Female,White,B,2020_Fall
Chem1,impacted,N,Female,White,A-,2020_Fall
Chem1,impacted,N,Female,White,F,2020_Fall
Chem1,impacted,N,Female,White,C,2020_Fall
Chem1,impacted,N,Female,White,C,2020_Fall
Chem1,impacted,N,Female,White,A+,2020_Fall
Chem1,impacted,N,Female,White,A-,2020_Fall
Chem1,impacted,N,Female,White,B,2020_Fall
Chem1,impacted,N,Female,White,A-,2020_Fall
Chem1,impacted,N,Female,White,A+,2020_Fall
Chem1,impacted,N,Female,White,A,2020_Fall
Chem1,impacted,N,Female,White,F,2020_Fall
Chem1,impacted,N,Female,White,B-,2020_Fall
Chem1,impacted,N,Female,White,C+,2020_Fall
Chem1,impacted,N,Female,White,B+,2020_Fall
Chem1,impacted,N,Female,White,A,2020_Fall
Chem1,impacted,N,Female,White,A,2020_Fall
Chem1,impacted,N,Female,White,A-,2020_Fall
Chem1,impacted,N,Female,White,A+,2020_Fall
Chem1,impacted,N,Female,White,C,2020_Fall
Chem1,impacted,N,Female,White,A,2020_Fall
Chem1,impacted,N,Female,White,B-,2020_Fall
Chem1,impacted,N,Female,White,A-,2020_Fall
Chem1,impacted,N,Female,White,A+,2020_Fall
Chem1,impacted,N,Female,White,F,2020_Fall
Chem1,impacted,N,Female,White,A-,2020_Fall
Chem1,impacted,N,Female,White,C,2020_Fall
Chem1,impacted,N,Female,White,D+,2020_Fall
Chem1,impacted,N,Female,White,B+,2020_Fall
Chem1,impacted,N,Female,White,D+,2020_Fall
Chem1,impacted,N,Female,White,B,2020_Fall
Chem1,impacted,N,Female,White,A-,2020_Fall
Chem1,impacted,N,Female,White,A-,2020_Fall
Chem1,impacted,N,Female,White,B+,2020_Fall
Chem1,impacted,N,Female,White,B-,2020_Fall
Chem1,impacted,N,Female,White,A-,2020_Fall
Chem1,impacted,N,Female,White,A+,2020_Fall
Chem1,impacted,N,Female,White,A,2020_Fall
Chem1,impacted,N,Female,White,D,2020_Fall
Chem1,impacted,N,Female,White,A-,2020_Fall
Chem1,impacted,N,Female,White,C,2020_Fall
Chem1,impacted,N,Female,White,B-,2020_Fall
Chem1,impacted,N,Female,White,A,2020_Fall
Chem1,impacted,N,Female,White,B+,2020_Fall
Chem1,impacted,N,Female,White,C,2020_Fall
Chem1,impacted,N,Female,White,B,2020_Fall
Chem1,impacted,N,Female,White,A+,2020_Fall
Chem1,impacted,N,Female,White,F,2020_Fall
Chem1,impacted,N,Female,White,W,2020_Fall
Chem1,impacted,N,Female,White,A,2020_Fall
Chem1,impacted,N,Female,White,B,2020_Fall
Chem1,impacted,N,Female,White,W,2020_Fall
Chem1,impacted,N,Male,Asian,D,2020_Fall
Chem1,impacted,N,Male,Asian,B+,2020_Fall
Chem1,impacted,N,Male,Asian,A,2020_Fall
Chem1,impacted,N,Male,Asian,B,2020_Fall
Chem1,impacted,N,Male,Asian,W,2020_Fall
Chem1,impacted,N,Male,Asian,A,2020_Fall
Chem1,impacted,N,Male,Asian,B+,2020_Fall
Chem1,impacted,N,Male,Asian,A,2020_Fall
Chem1,impacted,N,Male,Asian,F,2020_Fall
Chem1,impacted,N,Male,Asian,B+,2020_Fall
Chem1,impacted,N,Male,Asian,B,2020_Fall
Chem1,impacted,N,Male,Asian,A,2020_Fall
Chem1,impacted,N,Male,Asian,C+,2020_Fall
Chem1,impacted,N,Male,Asian,B+,2020_Fall
Chem1,impacted,N,Male,Asian,A,2020_Fall
Chem1,impacted,N,Male,Asian,A,2020_Fall
Chem1,impacted,N,Male,Asian,A,2020_Fall
Chem1,impacted,N,Male,Asian,A,2020_Fall
Chem1,impacted,N,Male,Black or African American,B-,2020_Fall
Chem1,impacted,N,Male,Black or African American,A+,2020_Fall
Chem1,impacted,N,Male,Black or African American,A,2020_Fall
Chem1,impacted,N,Male,Black or African American,A+,2020_Fall
Chem1,impacted,N,Male,Black or African American,F,2020_Fall
Chem1,impacted,N,Male,Black or African American,D+,2020_Fall
Chem1,impacted,N,Male,Black or African American,F,2020_Fall
Chem1,impacted,N,Male,Black or African American,B,2020_Fall
Chem1,impacted,N,Male,Hispanic,B,2020_Fall
Chem1,impacted,N,Male,Hispanic,A,2020_Fall
Chem1,impacted,N,Male,Hispanic,F,2020_Fall
Chem1,impacted,N,Male,Hispanic,A+,2020_Fall
Chem1,impacted,N,Male,Hispanic,A,2020_Fall
Chem1,impacted,N,Male,Hispanic,B+,2020_Fall
Chem1,impacted,N,Male,Hispanic,A-,2020_Fall
Chem1,impacted,N,Male,Hispanic,B,2020_Fall
Chem1,impacted,N,Male,Hispanic,B+,2020_Fall
Chem1,impacted,N,Male,Hispanic,B,2020_Fall
Chem1,impacted,N,Male,Hispanic,F,2020_Fall
Chem1,impacted,N,Male,Hispanic,C,2020_Fall
Chem1,impacted,N,Male,Hispanic,C,2020_Fall
Chem1,impacted,N,Male,Hispanic,C+,2020_Fall
Chem1,impacted,N,Male,Hispanic,A,2020_Fall
Chem1,impacted,N,Male,Hispanic,B-,2020_Fall
Chem1,impacted,N,Male,Hispanic,C+,2020_Fall
Chem1,impacted,N,Male,Hispanic,F,2020_Fall
Chem1,impacted,N,Male,Hispanic,B-,2020_Fall
Chem1,impacted,N,Male,Hispanic,A,2020_Fall
Chem1,impacted,N,Male,Two or more races,F,2020_Fall
Chem1,impacted,N,Male,Two or more races,A+,2020_Fall
Chem1,impacted,N,Male,Two or more races,B,2020_Fall
Chem1,impacted,N,Male,Two or more races,B,2020_Fall
Chem1,impacted,N,Male,Two or more races,A,2020_Fall
Chem1,impacted,N,Male,Two or more races,B,2020_Fall
Chem1,impacted,N,Male,Two or more races,A+,2020_Fall
Chem1,impacted,N,Male,Two or more races,B-,2020_Fall
Chem1,impacted,N,Male,Two or more races,A,2020_Fall
Chem1,impacted,N,Male,Two or more races,B,2020_Fall
Chem1,impacted,N,Male,Two or more races,F,2020_Fall
Chem1,impacted,N,Male,Two or more races,C,2020_Fall
Chem1,impacted,N,Male,Two or more races,A,2020_Fall
Chem1,impacted,N,Male,Two or more races,B,2020_Fall
Chem1,impacted,N,Male,Two or more races,D+,2020_Fall
Chem1,impacted,N,Male,Two or more races,A,2020_Fall
Chem1,impacted,N,Male,Two or more races,B-,2020_Fall
Chem1,impacted,N,Male,Two or more races,A,2020_Fall
Chem1,impacted,N,Male,U.S. Nonresident,B,2020_Fall
Chem1,impacted,N,Male,U.S. Nonresident,A,2020_Fall
Chem1,impacted,N,Male,U.S. Nonresident,F,2020_Fall
Chem1,impacted,N,Male,U.S. Nonresident,A,2020_Fall
Chem1,impacted,N,Male,U.S. Nonresident,F,2020_Fall
Chem1,impacted,N,Male,U.S. Nonresident,A+,2020_Fall
Chem1,impacted,N,Male,U.S. Nonresident,A+,2020_Fall
Chem1,impacted,N,Male,U.S. Nonresident,B,2020_Fall
Chem1,impacted,N,Male,U.S. Nonresident,B,2020_Fall
Chem1,impacted,N,Male,U.S. Nonresident,A,2020_Fall
Chem1,impacted,N,Male,U.S. Nonresident,B+,2020_Fall
Chem1,impacted,N,Male,U.S. Nonresident,B+,2020_Fall
Chem1,impacted,N,Male,U.S. Nonresident,C,2020_Fall
Chem1,impacted,N,Male,U.S. Nonresident,A+,2020_Fall
Chem1,impacted,N,Male,U.S. Nonresident,A,2020_Fall
Chem1,impacted,N,Male,U.S. Nonresident,C,2020_Fall
Chem1,impacted,N,Male,U.S. Nonresident,A-,2020_Fall
Chem1,impacted,N,Male,U.S. Nonresident,A-,2020_Fall
Chem1,impacted,N,Male,U.S. Nonresident,A,2020_Fall
Chem1,impacted,N,Male,U.S. Nonresident,A,2020_Fall
Chem1,impacted,N,Male,U.S. Nonresident,A,2020_Fall
Chem1,impacted,N,Male,U.S. Nonresident,B+,2020_Fall
Chem1,impacted,N,Male,U.S. Nonresident,F,2020_Fall
Chem1,impacted,N,Male,Unknown race and ethnicity,B+,2020_Fall
Chem1,impacted,N,Male,Unknown race and ethnicity,C+,2020_Fall
Chem1,impacted,N,Male,Unknown race and ethnicity,B,2020_Fall
Chem1,impacted,N,Male,Unknown race and ethnicity,A-,2020_Fall
Chem1,impacted,N,Male,Unknown race and ethnicity,B-,2020_Fall
Chem1,impacted,N,Male,Unknown race and ethnicity,D-,2020_Fall
Chem1,impacted,N,Male,Unknown race and ethnicity,A,2020_Fall
Chem1,impacted,N,Male,White,D-,2020_Fall
Chem1,impacted,N,Male,White,B+,2020_Fall
Chem1,impacted,N,Male,White,F,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,D+,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,W,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,B+,2020_Fall
Chem1,impacted,N,Male,White,F,2020_Fall
Chem1,impacted,N,Male,White,C,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,C+,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,D+,2020_Fall
Chem1,impacted,N,Male,White,C+,2020_Fall
Chem1,impacted,N,Male,White,A+,2020_Fall
Chem1,impacted,N,Male,White,C+,2020_Fall
Chem1,impacted,N,Male,White,F,2020_Fall
Chem1,impacted,N,Male,White,B-,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,C,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,C,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,C+,2020_Fall
Chem1,impacted,N,Male,White,F,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,D+,2020_Fall
Chem1,impacted,N,Male,White,A+,2020_Fall
Chem1,impacted,N,Male,White,F,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,C,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,W,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,C+,2020_Fall
Chem1,impacted,N,Male,White,B+,2020_Fall
Chem1,impacted,N,Male,White,W,2020_Fall
Chem1,impacted,N,Male,White,D,2020_Fall
Chem1,impacted,N,Male,White,B+,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,B+,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,B+,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,W,2020_Fall
Chem1,impacted,N,Male,White,B+,2020_Fall
Chem1,impacted,N,Male,White,B+,2020_Fall
Chem1,impacted,N,Male,White,A+,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,B+,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A+,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,F,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,C,2020_Fall
Chem1,impacted,N,Male,White,D,2020_Fall
Chem1,impacted,N,Male,White,W,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,B+,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,C,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,A+,2020_Fall
Chem1,impacted,N,Male,White,D+,2020_Fall
Chem1,impacted,N,Male,White,B+,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,C,2020_Fall
Chem1,impacted,N,Male,White,A+,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,C+,2020_Fall
Chem1,impacted,N,Male,White,B-,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,C,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,A+,2020_Fall
Chem1,impacted,N,Male,White,D+,2020_Fall
Chem1,impacted,N,Male,White,B-,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,B+,2020_Fall
Chem1,impacted,N,Male,White,C,2020_Fall
Chem1,impacted,N,Male,White,A+,2020_Fall
Chem1,impacted,N,Male,White,C+,2020_Fall
Chem1,impacted,N,Male,White,C+,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,F,2020_Fall
Chem1,impacted,N,Male,White,C+,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,F,2020_Fall
Chem1,impacted,N,Male,White,D,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,C,2020_Fall
Chem1,impacted,N,Male,White,C,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,D+,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,A+,2020_Fall
Chem1,impacted,N,Male,White,C,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,B-,2020_Fall
Chem1,impacted,N,Male,White,F,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,B+,2020_Fall
Chem1,impacted,N,Male,White,A+,2020_Fall
Chem1,impacted,N,Male,White,C,2020_Fall
Chem1,impacted,N,Male,White,C-,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,W,2020_Fall
Chem1,impacted,N,Male,White,D,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,B+,2020_Fall
Chem1,impacted,N,Male,White,B-,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,C,2020_Fall
Chem1,impacted,N,Male,White,F,2020_Fall
Chem1,impacted,N,Male,White,F,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,A+,2020_Fall
Chem1,impacted,N,Male,White,B-,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,A+,2020_Fall
Chem1,impacted,N,Male,White,C-,2020_Fall
Chem1,impacted,N,Male,White,D-,2020_Fall
Chem1,impacted,N,Male,White,F,2020_Fall
Chem1,impacted,N,Male,White,B+,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,B+,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,C,2020_Fall
Chem1,impacted,N,Male,White,F,2020_Fall
Chem1,impacted,N,Male,White,C+,2020_Fall
Chem1,impacted,N,Male,White,B-,2020_Fall
Chem1,impacted,N,Male,White,B+,2020_Fall
Chem1,impacted,N,Male,White,B-,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,F,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,A+,2020_Fall
Chem1,impacted,N,Male,White,B+,2020_Fall
Chem1,impacted,N,Male,White,C,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,A+,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,C,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,B+,2020_Fall
Chem1,impacted,N,Male,White,C,2020_Fall
Chem1,impacted,N,Male,White,F,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A+,2020_Fall
Chem1,impacted,N,Male,White,A+,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,B+,2020_Fall
Chem1,impacted,N,Male,White,D-,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,D,2020_Fall
Chem1,impacted,N,Male,White,B+,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,D,2020_Fall
Chem1,impacted,N,Male,White,D,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,W,2020_Fall
Chem1,impacted,N,Male,White,D-,2020_Fall
Chem1,impacted,N,Male,White,B+,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,C,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,D+,2020_Fall
Chem1,impacted,N,Male,White,B+,2020_Fall
Chem1,impacted,N,Male,White,C,2020_Fall
Chem1,impacted,N,Male,White,F,2020_Fall
Chem1,impacted,N,Male,White,A+,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,C+,2020_Fall
Chem1,impacted,N,Male,White,F,2020_Fall
Chem1,impacted,N,Male,White,W,2020_Fall
Chem1,impacted,N,Male,White,C+,2020_Fall
Chem1,impacted,N,Male,White,B+,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,D,2020_Fall
Chem1,impacted,N,Male,White,C+,2020_Fall
Chem1,impacted,N,Male,White,B,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,A+,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,B+,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,N,Male,White,B+,2020_Fall
Chem1,impacted,N,Male,White,A,2020_Fall
Chem1,impacted,N,Male,White,C,2020_Fall
Chem1,impacted,N,Male,White,D+,2020_Fall
Chem1,impacted,N,Male,White,A+,2020_Fall
Chem1,impacted,N,Male,White,A-,2020_Fall
Chem1,impacted,Y,Female,Asian,D,2020_Fall
Chem1,impacted,Y,Female,Asian,D,2020_Fall
Chem1,impacted,Y,Female,Asian,C+,2020_Fall
Chem1,impacted,Y,Female,Asian,B,2020_Fall
Chem1,impacted,Y,Female,Asian,B-,2020_Fall
Chem1,impacted,Y,Female,Asian,A,2020_Fall
Chem1,impacted,Y,Female,Black or African American,D-,2020_Fall
Chem1,impacted,Y,Female,Black or African American,W,2020_Fall
Chem1,impacted,Y,Female,Black or African American,B-,2020_Fall
Chem1,impacted,Y,Female,Black or African American,D-,2020_Fall
Chem1,impacted,Y,Female,Hispanic,C,2020_Fall
Chem1,impacted,Y,Female,Hispanic,F,2020_Fall
Chem1,impacted,Y,Female,Hispanic,A-,2020_Fall
Chem1,impacted,Y,Female,Hispanic,B,2020_Fall
Chem1,impacted,Y,Female,Hispanic,C,2020_Fall
Chem1,impacted,Y,Female,Hispanic,W,2020_Fall
Chem1,impacted,Y,Female,Hispanic,W,2020_Fall
Chem1,impacted,Y,Female,Hispanic,B-,2020_Fall
Chem1,impacted,Y,Female,Hispanic,W,2020_Fall
Chem1,impacted,Y,Female,Two or more races,C+,2020_Fall
Chem1,impacted,Y,Female,Two or more races,F,2020_Fall
Chem1,impacted,Y,Female,Two or more races,A-,2020_Fall
Chem1,impacted,Y,Female,U.S. Nonresident,A-,2020_Fall
Chem1,impacted,Y,Female,U.S. Nonresident,C,2020_Fall
Chem1,impacted,Y,Female,U.S. Nonresident,C,2020_Fall
Chem1,impacted,Y,Female,U.S. Nonresident,C-,2020_Fall
Chem1,impacted,Y,Female,U.S. Nonresident,B-,2020_Fall
Chem1,impacted,Y,Female,U.S. Nonresident,B,2020_Fall
Chem1,impacted,Y,Female,U.S. Nonresident,W,2020_Fall
Chem1,impacted,Y,Female,Unknown race and ethnicity,D+,2020_Fall
Chem1,impacted,Y,Female,White,D,2020_Fall
Chem1,impacted,Y,Female,White,A,2020_Fall
Chem1,impacted,Y,Female,White,A-,2020_Fall
Chem1,impacted,Y,Female,White,B+,2020_Fall
Chem1,impacted,Y,Female,White,A,2020_Fall
Chem1,impacted,Y,Female,White,C,2020_Fall
Chem1,impacted,Y,Female,White,A-,2020_Fall
Chem1,impacted,Y,Female,White,C,2020_Fall
Chem1,impacted,Y,Female,White,B-,2020_Fall
Chem1,impacted,Y,Female,White,C,2020_Fall
Chem1,impacted,Y,Female,White,B,2020_Fall
Chem1,impacted,Y,Female,White,A,2020_Fall
Chem1,impacted,Y,Female,White,A,2020_Fall
Chem1,impacted,Y,Female,White,F,2020_Fall
Chem1,impacted,Y,Female,White,D,2020_Fall
Chem1,impacted,Y,Female,White,F,2020_Fall
Chem1,impacted,Y,Female,White,A+,2020_Fall
Chem1,impacted,Y,Female,White,C,2020_Fall
Chem1,impacted,Y,Female,White,A+,2020_Fall
Chem1,impacted,Y,Female,White,B,2020_Fall
Chem1,impacted,Y,Female,White,D-,2020_Fall
Chem1,impacted,Y,Female,White,B-,2020_Fall
Chem1,impacted,Y,Female,White,C+,2020_Fall
Chem1,impacted,Y,Female,White,C+,2020_Fall
Chem1,impacted,Y,Female,White,B+,2020_Fall
Chem1,impacted,Y,Female,White,C+,2020_Fall
Chem1,impacted,Y,Female,White,A,2020_Fall
Chem1,impacted,Y,Female,White,B+,2020_Fall
Chem1,impacted,Y,Female,White,A+,2020_Fall
Chem1,impacted,Y,Female,White,C,2020_Fall
Chem1,impacted,Y,Female,White,A-,2020_Fall
Chem1,impacted,Y,Female,White,A,2020_Fall
Chem1,impacted,Y,Female,White,B,2020_Fall
Chem1,impacted,Y,Female,White,A,2020_Fall
Chem1,impacted,Y,Female,White,A,2020_Fall
Chem1,impacted,Y,Female,White,C,2020_Fall
Chem1,impacted,Y,Female,White,F,2020_Fall
